0,1,0,0,1,1,1,1,"[0--, -10]",(!A)v(B&!C)
0,1,0,1,0,0,0,0,"[1-0]",(A&!C)
0,1,0,1,0,0,0,1,"[-00, 1-0]",(!B&!C)v(A&!C)
0,1,0,1,0,0,1,0,"[001, 1-0]",(!A&!B&C)v(A&!C)
0,1,0,1,0,0,1,1,"[00-, 1-0]",(!A&!B)v(A&!C)
0,1,0,1,0,1,0,0,"[-10, 1-0]",(B&!C)v(A&!C)
0,1,0,1,0,1,0,1,"[--0]",(!C)
0,1,0,1,0,1,1,0,"[001, -10, 1-0]",(!A&!B&C)v(B&!C)v(A&!C)
0,1,0,1,0,1,1,1,"[00-, --0]",(!A&!B)v(!C)
0,1,0,1,1,0,0,0,"[011, 1-0]",(!A&B&C)v(A&!C)
0,1,0,1,1,0,0,1,"[-00, 011, 1-0]",(!B&!C)v(!A&B&C)v(A&!C)
0,1,0,1,1,0,1,0,"[0-1, 1-0]",(!A&C)v(A&!C)
0,1,0,1,1,0,1,1,"[0-1, 1-0, -00]",(!A&C)v(A&!C)v(!B&!C)
0,1,0,1,1,1,0,0,"[01-, 1-0]",(!A&B)v(A&!C)
0,1,0,1,1,1,0,1,"[--0, 01-]",(!C)v(!A&B)
0,1,0,1,1,1,1,0,"[0-1, 1-0, -10]",(!A&C)v(A&!C)v(B&!C)
0,1,0,1,1,1,1,1,"[0--, --0]",(!A)v(!C)
0,1,1,0,0,0,0,0,"[101, 110]",(A&!B&C)v(A&B&!C)
0,1,1,0,0,0,0,1,"[000, 101, 110]",(!A&!B&!C)v(A&!B&C)v(A&B&!C)
0,1,1,0,0,0,1,0,"[-01, 110]",(!B&C)v(A&B&!C)
0,1,1,0,0,0,1,1,"[00-, -01, 110]",(!A&!B)v(!B&C)v(A&B&!C)
0,1,1,0,0,1,0,0,"[-10, 101]",(B&!C)v(A&!B&C)
0,1,1,0,0,1,0,1,"[0-0, 101, -10]",(!A&!C)v(A&!B&C)v(B&!C)
0,1,1,0,0,1,1,0,"[-01, -10]",(!B&C)v(B&!C)
0,1,1,0,0,1,1,1,"[-01, -10, 00-]",(!B&C)v(B&!C)v(!A&!B)
0,1,1,0,1,0,0,0,"[011, 101, 110]",(!A&B&C)v(A&!B&C)v(A&B&!C)
0,1,1,0,1,0,0,1,"[000, 011, 101, 110]",(!A&!B&!C)v(!A&B&C)v(A&!B&C)v(A&B&!C)
0,1,1,0,1,0,1,0,"[0-1, -01, 110]",(!A&C)v(!B&C)v(A&B&!C)
0,1,1,0,1,0,1,1,"[00-, 0-1, -01, 110]",(!A&!B)v(!A&C)v(!B&C)v(A&B&!C)
0,1,1,0,1,1,0,0,"[01-, 101, -10]",(!A&B)v(A&!B&C)v(B&!C)
0,1,1,0,1,1,0,1,"[0-0, 01-, 101, -10]",(!A&!C)v(!A&B)v(A&!B&C)v(B&!C)
0,1,1,0,1,1,1,0,"[-01, -10, 01-]",(!B&C)v(B&!C)v(!A&B)
0,1,1,0,1,1,1,1,"[0--, -01, -10]",(!A)v(!B&C)v(B&!C)
0,1,1,1,0,0,0,0,"[10-, 1-0]",(A&!B)v(A&!C)
0,1,1,1,0,0,0,1,"[-00, 10-, 1-0]",(!B&!C)v(A&!B)v(A&!C)
0,1,1,1,0,0,1,0,"[-01, 1-0]",(!B&C)v(A&!C)
0,1,1,1,0,0,1,1,"[-0-, 1-0]",(!B)v(A&!C)
0,1,1,1,0,1,0,0,"[-10, 10-]",(B&!C)v(A&!B)
0,1,1,1,0,1,0,1,"[--0, 10-]",(!C)v(A&!B)
0,1,1,1,0,1,1,0,"[-01, -10, 10-]",(!B&C)v(B&!C)v(A&!B)
0,1,1,1,0,1,1,1,"[-0-, --0]",(!B)v(!C)
0,1,1,1,1,0,0,0,"[011, 10-, 1-0]",(!A&B&C)v(A&!B)v(A&!C)
0,1,1,1,1,0,0,1,"[-00, 011, 10-, 1-0]",(!B&!C)v(!A&B&C)v(A&!B)v(A&!C)
0,1,1,1,1,0,1,0,"[0-1, 1-0, 10-]",(!A&C)v(A&!C)v(A&!B)
0,1,1,1,1,0,1,1,"[-0-, 0-1, 1-0]",(!B)v(!A&C)v(A&!C)
0,1,1,1,1,1,0,0,"[01-, 10-, -10]",(!A&B)v(A&!B)v(B&!C)
0,1,1,1,1,1,0,1,"[--0, 01-, 10-]",(!C)v(!A&B)v(A&!B)
0,1,1,1,1,1,1,0,"[-01, -10, 01-, 10-]",(!B&C)v(B&!C)v(!A&B)v(A&!B)
0,1,1,1,1,1,1,1,"[0--, -0-, --0]",(!A)v(!B)v(!C)
1,0,0,0,0,0,0,0,"[111]",(A&B&C)
1,0,0,0,0,0,0,1,"[000, 111]",(!A&!B&!C)v(A&B&C)
1,0,0,0,0,0,1,0,"[001, 111]",(!A&!B&C)v(A&B&C)
1,0,0,0,0,0,1,1,"[00-, 111]",(!A&!B)v(A&B&C)
1,0,0,0,0,1,0,0,"[010, 111]",(!A&B&!C)v(A&B&C)
1,0,0,0,0,1,0,1,"[0-0, 111]",(!A&!C)v(A&B&C)
1,0,0,0,0,1,1,0,"[001, 010, 111]",(!A&!B&C)v(!A&B&!C)v(A&B&C)
1,0,0,0,0,1,1,1,"[00-, 0-0, 111]",(!A&!B)v(!A&!C)v(A&B&C)
1,0,0,0,1,0,0,0,"[-11]",(B&C)
1,0,0,0,1,0,0,1,"[000, -11]",(!A&!B&!C)v(B&C)
1,0,0,0,1,0,1,0,"[0-1, -11]",(!A&C)v(B&C)
1,0,0,0,1,0,1,1,"[00-, -11]",(!A&!B)v(B&C)
1,0,0,0,1,1,0,0,"[01-, -11]",(!A&B)v(B&C)
1,0,0,0,1,1,0,1,"[0-0, -11]",(!A&!C)v(B&C)
1,0,0,0,1,1,1,0,"[0-1, 01-, -11]",(!A&C)v(!A&B)v(B&C)
1,0,0,0,1,1,1,1,"[0--, -11]",(!A)v(B&C)
1,0,0,1,0,0,0,0,"[100, 111]",(A&!B&!C)v(A&B&C)
1,0,0,1,0,0,0,1,"[-00, 111]",(!B&!C)v(A&B&C)
1,0,0,1,0,0,1,0,"[001, 100, 111]",(!A&!B&C)v(A&!B&!C)v(A&B&C)
1,0,0,1,0,0,1,1,"[00-, -00, 111]",(!A&!B)v(!B&!C)v(A&B&C)
1,0,0,1,0,1,0,0,"[010, 100, 111]",(!A&B&!C)v(A&!B&!C)v(A&B&C)
1,0,0,1,0,1,0,1,"[0-0, -00, 111]",(!A&!C)v(!B&!C)v(A&B&C)
